GEO_ID,tot_hh,hh_white,hh_afram,hh_amerind,hh_asian,hh_nathawaii,hh_mixed,hh_latino,hh_whitenolatino
06037575201,1246,270,205,35,356,0,107,617,68
06037575202,1134,467,100,26,247,12,39,697,81
06037575300,1327,442,181,8,329,0,57,654,127
06037575401,1271,593,136,7,54,0,70,911,170
06037575402,1122,485,162,25,42,0,106,813,80
06037575801,756,381,66,16,18,0,126,499,147
06037575802,1664,699,153,13,69,28,162,1068,259
06037575803,1312,586,157,0,194,0,69,604,359
06037575901,1520,534,389,8,190,0,201,572,311
06037575902,3035,1612,837,0,266,0,82,651,1268
06037576001,3506,2248,175,43,556,104,201,651,1986
06037576200,3174,1444,704,41,229,0,435,698,1321
06037576301,1949,760,478,20,190,16,264,841,399
06037576302,1093,479,108,0,192,0,104,547,230
06037576401,1296,437,210,14,119,0,96,755,212
06037576402,1352,566,160,8,206,0,34,798,188
06037576403,1426,570,223,0,148,0,24,851,204
06037576501,1432,806,168,0,54,0,123,491,570
06037576502,2080,1101,351,31,198,0,100,775,767
06037576503,1774,916,229,12,92,0,141,713,627
06037576601,2595,1667,249,6,218,0,174,696,1381
06037576602,2779,1954,225,0,189,0,259,647,1649
06037576700,2103,1642,75,0,148,0,117,522,1280
06037576801,1840,1094,311,0,176,0,28,489,788
06037576802,1793,1323,178,9,113,0,100,370,1092
06037576901,1809,791,223,43,315,0,76,883,385
06037576903,1326,769,188,3,103,0,51,637,391
06037576904,1248,588,299,7,97,0,77,400,423
06037577000,3278,2067,478,44,280,0,121,899,1586
06037577100,3389,2449,214,20,207,0,406,824,2040
06037577200,3238,2453,115,0,329,0,166,575,2191
06037577300,3730,2621,60,0,246,323,263,365,2486
06037577400,1588,1380,42,0,73,0,50,309,1188
06037577501,1738,1479,15,20,88,0,66,264,1331
06037577504,718,632,30,0,28,0,22,76,568
06037577602,1577,1144,0,78,229,0,91,124,1099
06037577604,808,744,17,0,20,0,27,103,657
06037577605,2075,1665,95,0,224,0,66,229,1513
06037577606,1579,1321,63,0,21,25,102,225,1186
06037577700,1218,254,244,0,273,14,190,553,35
06037577800,1309,762,0,18,62,0,87,820,414
06037577900,2505,1284,484,30,467,17,158,374,1061
06037578000,1649,700,176,16,257,0,141,1057,121
06037578100,0,0,0,0,0,0,0,0,0
06037599000,1489,1233,0,0,0,0,200,620,841
06037599100,54,54,0,0,0,0,0,0,54
06037600100,2217,462,818,0,8,0,230,1362,11
06037600201,1340,277,626,9,0,0,191,665,19
06037600202,2196,620,1041,11,0,92,114,962,112
06037600302,960,172,675,10,0,0,22,272,0
06037600303,1279,220,554,0,0,0,304,665,38
06037600304,1069,353,418,19,4,0,129,613,6
06037600400,1475,132,1194,0,0,0,69,197,18
06037600501,842,44,672,0,11,0,17,112,10
06037600601,877,5,749,14,0,0,72,111,5
06037600602,669,101,270,4,36,0,70,344,9
06037600702,1537,109,1168,0,0,0,68,336,13
06037600703,778,39,678,0,0,0,61,35,9
06037600704,1176,115,826,0,54,0,86,190,32
06037600801,1186,76,1009,0,41,0,28,93,30
06037600802,1203,89,1040,0,0,0,26,114,23
06037600902,2277,353,1121,0,35,0,401,755,143
06037600911,1064,307,401,17,0,0,80,444,179
06037600912,1424,448,302,11,0,0,172,977,132
06037601001,1063,58,779,8,19,0,131,285,3
06037601002,1974,176,1089,46,16,0,424,599,22
06037601100,1975,395,815,0,59,37,49,1005,88
06037601202,1054,398,39,9,108,0,94,810,65
06037601211,1064,147,524,13,6,15,107,415,51
06037601212,1989,440,826,26,49,48,241,929,133
06037601301,712,192,389,12,38,0,43,139,125
06037601302,2729,460,1614,0,189,0,201,647,258
06037601303,2164,369,1376,17,44,0,148,452,204
06037601401,1717,437,647,24,66,0,201,727,168
06037601402,1366,541,36,33,20,0,266,1184,126
06037601501,1018,332,47,15,10,23,184,898,29
06037601502,926,345,23,7,12,0,155,881,10
06037601600,1230,371,49,0,66,39,363,1060,54
06037601700,1304,374,124,25,72,31,190,1040,13
06037601801,862,377,44,25,12,0,94,784,5
06037601802,974,436,19,9,38,0,68,826,74
06037601900,1346,427,410,35,2,0,209,824,12
06037602002,826,220,188,15,30,0,108,543,44
06037602003,1209,365,164,19,30,0,123,981,34
06037602103,1768,577,491,136,90,0,242,1012,92
06037602104,1813,521,551,10,74,0,243,996,184
06037602105,1362,375,538,23,55,0,107,644,125
06037602106,2242,836,431,40,278,0,321,1097,298
06037602201,1601,944,94,0,309,0,125,419,735
06037602202,940,461,113,0,115,0,154,491,161
06037602301,1901,1111,82,44,209,0,204,919,655
06037602302,1745,1182,8,0,342,10,171,271,1024
06037602402,1957,829,162,19,239,17,350,1031,456
06037602403,1531,656,322,0,74,20,202,950,134
06037602404,1836,621,499,0,207,8,221,891,173
06037602504,1850,466,755,14,162,0,144,786,154
06037602505,1596,372,583,0,57,22,166,762,114
06037602506,1717,303,912,13,68,0,135,590,115
06037602507,1902,335,1039,0,170,0,82,589,113
06037602510,1108,324,372,11,49,0,100,592,73
06037602511,1524,165,1001,48,64,0,73,419,31
06037602512,547,206,33,12,124,25,12,302,51
06037602513,472,130,216,5,0,0,0,221,35
06037602601,1655,180,1039,0,82,0,72,379,138
06037602602,1168,161,863,0,37,0,29,187,50
06037602700,1252,156,954,0,42,0,50,121,103
06037602801,1294,294,666,46,0,0,77,578,18
06037602802,1295,182,854,25,71,0,45,340,25
06037602900,1374,275,283,57,96,0,271,876,99
06037603004,645,91,174,2,208,0,10,220,43
06037603005,2004,273,599,19,357,0,317,870,88
06037603006,817,91,76,23,525,0,10,192,41
06037603007,1188,296,386,0,179,0,166,338,133
06037603008,1195,49,232,58,244,0,249,674,49
06037603101,1548,526,103,0,582,7,108,514,356
06037603102,1243,240,236,0,466,0,60,447,103
06037603200,1229,205,18,0,790,0,59,210,133
06037603301,1382,177,0,25,863,0,169,261,131
06037603302,1605,267,87,6,910,0,145,467,108
06037603400,1447,602,193,0,422,10,103,418,399
06037603500,889,342,81,9,181,10,187,399,153
06037603600,1417,633,82,34,402,0,47,453,443
06037603702,1667,1016,14,22,360,0,76,396,846
06037603703,845,526,23,18,165,0,34,258,376
06037603705,944,141,541,0,41,0,52,283,63
06037603706,1048,198,351,81,61,0,148,630,25
06037603801,1542,663,280,0,146,0,203,780,311
06037603802,1166,447,126,9,204,0,254,523,195
06037603901,1260,584,85,0,114,18,105,730,295
06037603902,1128,555,34,0,116,0,156,775,189
06037604001,1200,574,79,30,102,14,195,712,303
06037604002,1431,731,87,0,202,48,141,647,415
06037604101,1167,449,57,47,97,0,241,827,165
06037604102,832,343,84,0,127,0,137,448,154
06037604200,1648,506,508,16,36,0,60,942,121
06037609900,634,451,14,0,21,0,89,365,223
06037620001,1630,1062,66,8,141,0,279,357,955
06037620002,1515,1059,24,0,179,0,185,236,967
06037620101,2163,1559,95,0,172,0,238,313,1348
06037620102,1762,1461,11,9,192,0,71,181,1315
06037620201,924,805,0,0,42,0,50,57,786
06037620301,1515,1354,0,0,75,0,77,147,1257
06037620303,1810,1489,0,0,215,0,106,76,1482
06037620305,2432,2035,0,0,271,0,71,120,1965
06037620400,1933,1236,11,0,513,0,126,157,1155
06037620501,2193,1317,148,0,404,0,198,329,1228
06037620521,1795,1181,11,0,355,11,124,217,1118
06037620522,1859,1397,14,0,256,0,91,170,1309
06037620601,2233,1322,63,0,481,0,175,578,1026
06037620602,1992,1531,0,0,317,36,89,231,1359
06037620701,2948,2256,84,28,302,0,166,493,1944
06037620703,1282,1057,0,0,163,0,50,125,970
06037620704,1181,797,15,0,258,21,62,72,753
06037620801,1331,1029,0,0,263,0,0,85,983
06037620802,1308,1066,48,7,143,25,0,26,1040
06037620901,1083,898,6,0,84,0,87,50,854
06037620904,1086,935,0,0,25,0,99,56,928
06037621001,2018,1692,0,0,148,0,128,216,1569
06037621005,2460,2185,0,0,59,0,211,204,2057
06037621102,1231,1054,14,18,70,0,42,137,954
06037621104,3217,2698,43,0,260,0,178,211,2533
06037621201,2940,2265,84,0,302,0,182,476,2029
06037621204,1808,1271,166,0,282,0,61,84,1229
06037621301,2873,2175,99,0,350,0,200,264,2029
06037621324,1995,1483,67,9,232,0,152,170,1434
06037621326,1788,1399,29,0,116,34,177,184,1285
06037621400,1889,1420,75,67,175,0,79,262,1309
06037650001,2199,663,45,27,1118,0,124,396,553
06037650003,1156,395,237,0,277,11,66,305,330
06037650004,1547,614,124,0,543,0,169,450,330
06037650101,2140,527,51,20,1254,15,149,259,492
06037650102,725,365,23,3,206,0,65,169,279
06037650200,1835,937,36,10,482,0,206,466,775
06037650300,2520,1143,201,0,815,0,183,486,960
06037650401,1488,770,14,8,456,0,117,251,695
06037650501,981,660,0,0,308,0,5,124,549
06037650502,1555,920,51,0,466,0,70,202,826
06037650603,1516,797,54,0,557,0,61,125,765
06037650604,2645,884,102,19,1108,49,354,343,743
06037650605,1023,405,70,0,377,0,68,220,349
06037650606,1772,671,130,0,782,0,109,234,581
06037650607,1089,384,0,0,436,27,107,105,384
06037650701,963,616,3,0,284,9,13,116,540
06037650702,1625,1086,9,0,335,0,163,127,1018
06037650801,1639,648,19,0,834,0,47,238,486
06037650802,1317,440,14,0,783,0,0,108,412
06037650901,2261,1152,99,0,603,0,173,608,909
06037650903,1771,930,0,0,379,0,116,609,751
06037650904,962,252,45,0,647,0,18,18,252
06037651001,1885,995,18,0,571,9,120,416,804
06037651002,1759,753,41,9,683,0,166,278,674
06037651101,1764,826,59,44,756,0,35,147,760
06037651102,1720,885,68,0,600,0,87,112,866
06037651201,1725,1185,0,0,428,0,101,138,1118
06037651221,1466,640,81,10,473,0,200,300,528
06037651222,2414,1280,108,0,821,0,90,299,1140
06037651302,2234,1375,54,0,525,0,200,136,1351
06037651304,2470,1963,0,13,242,0,166,271,1891
06037651401,1232,671,40,0,412,0,62,118,628
06037651402,2187,1017,29,54,776,0,200,269,872
06037670001,1295,740,108,0,162,0,81,341,621
06037670002,1420,745,114,36,284,0,163,480,511
06037670003,2363,1758,0,0,412,24,72,504,1411
06037670101,1211,786,71,0,131,0,156,311,542
06037670102,1572,612,191,0,351,0,158,500,385
06037670201,1372,1021,33,0,254,0,52,129,914
06037670202,783,578,5,0,166,0,34,56,530
06037670324,2077,1703,0,0,343,0,31,33,1684
06037670326,1257,907,0,0,299,0,51,53,877
06037670328,1575,1095,81,0,306,0,93,93,1002
06037670405,1056,723,24,0,281,0,28,27,715
06037670406,591,282,21,6,262,0,20,0,282
06037670407,2364,1263,74,0,934,0,28,113,1202
06037670413,1616,903,21,0,633,0,19,79,864
06037670416,1594,931,57,9,443,0,79,121,911
06037670417,1030,599,8,0,336,0,73,42,588
06037670418,1500,993,7,0,318,0,164,157,929
06037670500,546,398,11,0,100,0,37,35,374
06037670603,612,394,0,0,181,0,24,95,312
06037670604,2141,1558,21,0,397,0,98,75,1541
06037670701,2206,1231,0,0,616,0,262,399,1038
06037670702,2039,1593,0,0,395,0,37,67,1555
06037700101,3484,2718,216,0,125,32,288,425,2522
06037700102,2832,2147,160,0,121,0,304,387,2068
06037700200,4319,3275,89,100,98,0,482,1112,2827
06037700300,3965,3463,40,0,123,0,285,279,3297
06037700400,2973,2454,12,0,211,0,159,232,2381
06037700501,2523,2034,117,0,117,0,174,196,1908
06037700502,2888,2102,63,0,371,0,288,386,1960
06037700600,1751,1639,0,0,34,0,78,69,1587
06037700700,1167,1054,0,12,37,0,53,23,1042
06037700801,2202,1726,67,0,307,0,102,89,1684
06037700802,2036,1722,50,0,209,0,16,178,1583
06037700901,1448,1068,35,0,276,0,42,112,967
06037700902,3256,2389,88,0,445,0,163,308,2242
06037701000,2541,2064,111,15,160,0,173,107,2012
06037701201,1492,1276,0,0,104,0,50,111,1191
06037701202,1761,1521,9,0,125,0,100,118,1444
06037701302,2851,2498,28,25,166,0,134,229,2335
06037701304,2927,2464,71,35,252,0,90,256,2292
06037701402,3712,2837,98,0,315,0,367,491,2648
06037701501,2649,2062,166,0,198,0,160,175,1996
06037701502,1952,1408,221,0,87,0,203,200,1283
06037701601,1781,1383,5,28,259,0,86,50,1383
06037701602,1948,1223,65,0,352,0,226,326,1084
06037701701,1804,1254,132,25,226,0,127,256,1162
06037701702,1701,1221,111,18,207,17,78,152,1178
06037701801,2843,1794,232,63,412,19,200,719,1323
06037701802,2080,1145,155,19,196,0,399,652,864
06037701902,3153,2500,205,0,201,0,247,183,2420
06037702002,3453,2802,169,35,170,0,222,404,2562
06037702102,3739,3080,30,0,150,0,463,262,2874
06037702201,2104,1578,198,11,168,18,115,297,1405
06037702202,1793,1492,43,8,79,0,97,249,1375
06037702300,2917,2383,17,29,267,0,165,303,2249
06037702400,2103,1318,111,0,353,0,194,455,1066
06037702501,2275,1678,68,0,415,0,81,190,1555
06037702502,2272,1445,391,0,333,0,75,429,1099
06037702600,2686,1738,70,0,467,19,279,248,1613
06037702700,1335,956,63,10,167,71,34,199,812
06037702801,2027,1382,46,0,471,0,105,313,1146
06037702802,1048,649,77,0,162,0,109,256,510
06037702803,1195,876,18,12,92,0,116,418,621
06037702900,5202,3723,500,0,436,59,384,397,3566
06037703002,2779,579,1863,20,113,0,183,199,463
06037703003,3203,1436,635,0,825,0,290,192,1365
06037703100,2664,227,2054,115,154,11,52,147,203
06037703200,2193,281,1522,45,249,0,69,83,238
06037800101,1925,1681,16,0,133,0,85,129,1616
06037800103,1173,1014,0,0,105,0,26,198,844
06037800104,1353,1268,0,0,35,0,30,39,1249
06037800202,2035,1797,87,0,107,0,44,55,1764
06037800204,1756,1387,0,26,195,0,148,139,1301
06037800205,1605,1197,0,0,245,0,105,198,1127
06037800206,1137,1026,36,0,41,0,28,25,1026
06037800324,2557,2111,13,0,235,0,138,170,2046
06037800325,1350,1165,10,0,64,0,111,69,1155
06037800328,369,324,0,0,45,0,0,33,291
06037800333,972,777,12,0,104,0,79,65,712
06037800334,1271,1216,11,0,14,0,30,78,1138
06037800335,1879,1621,0,5,89,0,71,143,1571
06037800336,1199,856,0,0,65,0,199,203,792
06037800337,1750,1200,68,0,112,0,317,78,1161
06037800338,2153,1841,0,0,157,0,70,187,1720
06037800406,836,736,0,9,48,0,43,42,712
06037800410,468,441,14,0,4,0,0,9,441
06037800411,1069,863,0,0,55,0,54,118,818
06037800412,1422,1234,0,0,62,0,102,166,1125
06037800504,965,859,0,0,30,10,0,58,814
06037800506,1364,1166,36,0,114,0,15,59,1140
06037900102,279,198,5,7,12,0,37,94,158
06037900103,1696,1241,258,0,0,0,119,654,748
06037900104,1780,976,144,0,51,0,265,970,551
06037900301,1014,658,140,0,24,0,10,587,261
06037900501,2104,950,557,21,42,0,240,878,597
06037900504,1991,857,630,0,99,0,229,680,525
06037900505,1283,665,297,15,24,0,105,576,386
06037900506,1468,685,539,14,0,0,140,468,434
06037900508,1066,600,152,0,31,0,114,561,270
06037900509,1309,908,252,0,52,0,36,588,381
06037900510,1074,451,370,0,0,0,75,351,308
06037900602,1756,992,202,8,34,0,132,993,486
06037900606,1456,732,647,0,0,0,23,385,490
06037900607,1234,680,229,0,36,0,114,585,398
06037900608,1167,490,209,0,35,0,265,620,281
06037900609,1505,478,534,64,91,0,232,568,231
06037900610,1219,838,111,0,12,0,192,596,500
06037900611,1166,507,347,0,42,0,193,595,160
06037900701,1570,796,400,0,47,0,165,511,592
06037900703,2179,885,802,5,111,0,174,681,514
06037900704,1595,621,586,0,124,22,169,364,440
06037900705,1860,1090,314,11,107,0,159,645,756
06037900804,1106,489,267,0,10,0,127,599,213
06037900805,1597,838,365,18,28,0,171,471,677
06037900806,2189,831,713,0,93,15,315,632,605
06037900807,1145,589,371,0,15,0,59,319,415
06037900808,1394,708,311,41,9,12,228,591,459
06037900901,917,573,176,9,21,0,27,217,503
06037900902,606,528,0,0,0,0,26,108,492
06037901003,0,0,0,0,0,0,0,0,0
06037901007,707,564,57,0,5,0,55,80,510
06037901008,1054,539,254,7,76,0,122,316,398
06037901009,1867,1113,330,0,63,0,200,558,876
06037901010,1878,1234,189,65,58,0,198,616,955
06037901011,2122,1313,288,48,189,0,127,333,1167
06037901012,1706,925,191,28,131,0,387,794,555
06037901013,1207,718,93,15,93,0,238,350,657
06037901014,1548,1005,201,0,149,0,102,257,897
06037901101,1799,1267,95,0,70,0,238,508,1033
06037901102,1862,1238,242,43,21,19,127,359,1097
06037901209,450,345,23,0,8,0,23,149,260
06037901210,653,519,0,54,4,0,10,162,458
06037901214,1545,914,172,0,83,0,271,467,716
06037901215,1491,1026,256,0,30,0,130,321,853
06037901216,798,541,16,0,15,0,209,281,486
06037901217,602,521,0,0,33,0,10,71,498
06037901218,754,490,77,0,116,0,35,102,432
06037901300,571,418,23,31,10,0,47,233,291
06037910002,1990,1202,10,34,0,0,149,1188,758
06037910210,2281,1459,196,0,261,16,263,582,1214
06037910211,444,364,18,4,58,0,0,77,291
06037910212,1013,737,41,0,68,0,40,162,708
06037910213,490,334,9,0,9,0,22,237,226
06037910214,1613,740,245,14,108,20,187,700,527
06037910215,2041,1023,224,21,121,27,117,1075,572
06037910216,1437,868,178,0,111,0,149,458,633
06037910217,1514,624,285,4,115,24,125,766,308
06037910218,1491,952,149,0,23,0,85,472,817
06037910301,1559,1303,14,25,48,0,109,353,1094
06037910302,2012,1576,158,26,40,0,97,550,1187
06037910401,1972,1046,189,0,152,0,131,858,824
06037910404,1187,396,249,14,63,0,94,610,244
06037910405,1718,504,336,38,25,16,87,1097,211
06037910501,2067,576,810,20,32,0,92,930,312
06037910502,1359,387,252,0,74,0,177,878,138
06037910504,1200,513,228,2,49,3,121,681,208
06037910505,854,343,74,31,32,0,97,572,114
06037910601,1722,699,284,0,0,0,103,1158,257
06037910602,1429,664,243,11,121,0,67,627,415
06037910605,1327,453,113,0,48,0,176,862,219
06037910606,764,258,65,6,48,0,44,517,136
06037910607,1179,502,133,0,0,0,114,806,240
06037910608,1026,399,142,33,31,0,100,569,259
06037910706,1658,605,395,14,37,0,130,1044,182
06037910707,1458,634,218,40,26,0,106,877,298
06037910709,487,358,10,0,14,0,35,192,271
06037910712,817,311,108,4,27,0,44,539,143
06037910713,1618,555,200,40,29,0,177,1122,221
06037910714,1003,403,111,0,9,0,168,711,102
06037910715,1898,621,241,120,82,0,230,1148,324
06037910716,1801,682,281,24,32,0,157,1058,369
06037910717,597,327,89,0,0,0,25,411,97
06037910718,1289,577,161,17,12,0,123,959,137
06037910719,978,446,194,0,22,0,0,663,99
06037910720,1545,728,227,0,93,0,246,818,407
06037910721,1049,820,54,0,21,0,45,398,576
06037910804,1041,899,0,0,66,0,23,296,693
06037910807,1883,1406,54,0,181,0,111,478,1141
06037910808,1142,824,32,0,9,0,221,368,690
06037910809,696,574,5,0,20,0,33,96,559
06037910810,756,537,49,21,85,0,60,134,454
06037910814,1261,1047,0,14,56,0,69,228,943
06037910815,1675,1444,6,25,30,0,16,269,1351
06037911001,1405,1053,58,0,10,0,154,370,930
06037911100,2030,955,210,39,30,0,254,1387,360
06037920013,2317,1423,165,16,432,72,123,432,1127
06037920015,2210,1748,51,0,114,0,127,365,1621
06037920016,1288,956,79,6,129,0,23,242,824
06037920017,1328,938,41,0,58,0,191,394,790
06037920018,712,593,0,0,48,0,41,127,522
06037920020,1862,1383,0,39,87,0,191,592,1154
06037920028,2515,1219,140,44,541,0,304,758,1031
06037920029,1861,1188,55,0,174,0,84,513,1038
06037920030,1571,1086,102,0,161,0,141,575,651
06037920031,2383,1975,89,0,131,0,126,413,1717
06037920034,1094,742,59,0,137,0,120,344,513
06037920035,2468,1417,59,85,48,0,462,1419,862
06037920038,593,333,42,61,28,0,89,283,210
06037920039,518,409,30,0,35,0,9,126,343
06037920040,1033,689,83,0,69,0,36,308,606
06037920041,784,479,100,13,104,0,36,237,334
06037920042,2389,1530,127,40,294,0,192,595,1260
06037920043,2336,1328,132,29,464,0,283,752,960
06037920044,845,535,41,0,126,0,48,255,397
06037920045,1441,1193,29,4,89,2,80,206,1086
06037920046,1427,919,105,13,66,0,79,648,599
06037920047,2061,898,173,77,88,0,295,1263,413
06037920048,1796,1256,49,26,83,0,223,698,897
06037920049,1584,1083,56,9,129,0,260,432,881
06037920050,484,456,0,0,3,0,23,47,411
06037920102,1574,1147,35,0,134,0,133,450,853
06037920104,819,693,9,14,38,0,45,214,530
06037920106,1019,548,47,20,44,0,212,506,419
06037920109,1919,1313,36,0,254,84,214,254,1211
06037920110,1011,789,0,0,193,0,0,190,628
06037920111,1050,832,4,17,111,0,41,216,729
06037920112,1535,1087,126,0,100,38,151,282,943
06037920114,2288,1698,24,0,304,0,160,333,1520
06037920115,1743,1021,82,31,218,0,275,350,955
06037920116,1572,1105,11,40,130,0,170,373,936
06037920118,1841,1181,53,3,268,0,197,427,1003
06037920119,486,308,6,0,112,0,18,132,236
06037920120,1024,501,87,0,253,0,139,192,430
06037920121,3103,1560,258,17,879,0,312,596,1275
06037920200,0,0,0,0,0,0,0,0,0
06037920303,626,427,11,0,150,0,16,41,422
06037920312,2232,1569,80,74,141,16,246,791,1167
06037920313,1551,1086,9,0,84,32,221,539,856
06037920314,1030,682,6,3,118,0,105,265,604
06037920322,981,778,24,0,47,0,115,234,677
06037920326,2233,1260,132,0,540,0,178,531,1029
06037920328,796,600,14,0,81,0,61,173,506
06037920329,2716,1930,78,52,262,0,291,473,1761
06037920330,1731,1453,66,0,117,0,78,267,1255
06037920331,1240,991,45,0,64,0,135,156,890
06037920332,590,488,0,10,32,0,32,113,403
06037920334,2417,1946,44,30,166,0,103,374,1758
06037920338,1696,1197,93,18,311,0,55,229,1049
06037920339,2661,1267,60,59,897,0,269,527,1108
06037920340,790,467,0,0,50,0,150,429,283
06037920341,818,390,13,0,33,0,172,608,127
06037920342,916,320,0,0,51,0,256,776,89
06037920343,1259,725,124,20,83,0,108,655,359
06037930400,354,265,13,0,29,0,33,81,219
06037980001,0,0,0,0,0,0,0,0,0
06037980002,0,0,0,0,0,0,0,0,0
06037980003,0,0,0,0,0,0,0,0,0
06037980004,0,0,0,0,0,0,0,0,0
06037980005,0,0,0,0,0,0,0,0,0
06037980006,0,0,0,0,0,0,0,0,0
06037980007,0,0,0,0,0,0,0,0,0
06037980008,33,0,0,0,0,0,0,33,0
06037980009,0,0,0,0,0,0,0,0,0
06037980010,56,16,0,0,19,0,10,24,8
06037980011,16,4,0,0,0,0,0,16,0
06037980012,0,0,0,0,0,0,0,0,0
06037980013,0,0,0,0,0,0,0,0,0
06037980014,10,0,6,0,0,0,0,4,0
06037980015,480,97,217,0,42,0,69,197,13
06037980016,88,29,6,0,2,0,7,72,8
06037980017,38,3,24,0,0,0,11,11,3
06037980018,0,0,0,0,0,0,0,0,0
06037980019,29,29,0,0,0,0,0,0,29
06037980020,0,0,0,0,0,0,0,0,0
06037980021,13,0,0,0,4,0,9,9,0
06037980022,0,0,0,0,0,0,0,0,0
06037980023,0,0,0,0,0,0,0,0,0
06037980024,82,59,7,0,10,0,0,11,54
06037980025,223,0,176,0,27,20,0,0,0
06037980026,0,0,0,0,0,0,0,0,0
06037980028,0,0,0,0,0,0,0,0,0
06037980030,0,0,0,0,0,0,0,0,0
06037980031,10,10,0,0,0,0,0,10,0
06037980033,13,0,0,13,0,0,0,0,0
06037980034,9,0,0,9,0,0,0,0,0
06037980035,164,63,0,0,11,0,0,124,29
06037980036,106,15,16,0,36,0,0,70,0
06037980037,0,0,0,0,0,0,0,0,0
06037980038,0,0,0,0,0,0,0,0,0
06037980039,0,0,0,0,0,0,0,0,0
06037990100,0,0,0,0,0,0,0,0,0
06037990200,0,0,0,0,0,0,0,0,0
06037990300,0,0,0,0,0,0,0,0,0
