GEO_ID,NAME,Gross Rent
06037190702,"Census Tract 1907.02, Los Angeles County, California",1631
06037190801,"Census Tract 1908.01, Los Angeles County, California",1252
06037190802,"Census Tract 1908.02, Los Angeles County, California",1616
06037190901,"Census Tract 1909.01, Los Angeles County, California",1295
06037190902,"Census Tract 1909.02, Los Angeles County, California",1486
06037191000,"Census Tract 1910, Los Angeles County, California",2132
06037191110,"Census Tract 1911.10, Los Angeles County, California",1161
06037191120,"Census Tract 1911.20, Los Angeles County, California",1274
06037191201,"Census Tract 1912.01, Los Angeles County, California",1349
06037191203,"Census Tract 1912.03, Los Angeles County, California",1297
06037191204,"Census Tract 1912.04, Los Angeles County, California",1369
06037191301,"Census Tract 1913.01, Los Angeles County, California",1418
06037191302,"Census Tract 1913.02, Los Angeles County, California",1494
06037191410,"Census Tract 1914.10, Los Angeles County, California",1185
06037191420,"Census Tract 1914.20, Los Angeles County, California",1526
06037191500,"Census Tract 1915, Los Angeles County, California",1375
06037191610,"Census Tract 1916.10, Los Angeles County, California",1566
06037191620,"Census Tract 1916.20, Los Angeles County, California",1355
06037191710,"Census Tract 1917.10, Los Angeles County, California",1114
06037191720,"Census Tract 1917.20, Los Angeles County, California",1184
06037191810,"Census Tract 1918.10, Los Angeles County, California",1594
06037191820,"Census Tract 1918.20, Los Angeles County, California",1893
06037191901,"Census Tract 1919.01, Los Angeles County, California",1911
06037191902,"Census Tract 1919.02, Los Angeles County, California",2242
06037192001,"Census Tract 1920.01, Los Angeles County, California",1891
06037192002,"Census Tract 1920.02, Los Angeles County, California",2087
06037192300,"Census Tract 1923, Los Angeles County, California",2086
06037192410,"Census Tract 1924.10, Los Angeles County, California",1970
06037192420,"Census Tract 1924.20, Los Angeles County, California",1757
06037192510,"Census Tract 1925.10, Los Angeles County, California",1569
06037192520,"Census Tract 1925.20, Los Angeles County, California",1412
06037192610,"Census Tract 1926.10, Los Angeles County, California",1456
06037192620,"Census Tract 1926.20, Los Angeles County, California",1419
06037192700,"Census Tract 1927, Los Angeles County, California",1469
06037194101,"Census Tract 1941.01, Los Angeles County, California",2005
06037194102,"Census Tract 1941.02, Los Angeles County, California",1858
06037194200,"Census Tract 1942, Los Angeles County, California",2159
06037194300,"Census Tract 1943, Los Angeles County, California","3,500+"
06037194401,"Census Tract 1944.01, Los Angeles County, California",2052
06037194402,"Census Tract 1944.02, Los Angeles County, California",2612
06037194500,"Census Tract 1945, Los Angeles County, California",2115
06037195100,"Census Tract 1951, Los Angeles County, California",1882
06037195201,"Census Tract 1952.01, Los Angeles County, California",1813
06037195202,"Census Tract 1952.02, Los Angeles County, California",2572
06037195300,"Census Tract 1953, Los Angeles County, California",1661
06037195400,"Census Tract 1954, Los Angeles County, California",1703
06037195500,"Census Tract 1955, Los Angeles County, California",1639
06037195600,"Census Tract 1956, Los Angeles County, California",1196
06037195710,"Census Tract 1957.10, Los Angeles County, California",1406
06037195720,"Census Tract 1957.20, Los Angeles County, California",1608
06037195802,"Census Tract 1958.02, Los Angeles County, California",1724
06037195803,"Census Tract 1958.03, Los Angeles County, California",1787
06037195804,"Census Tract 1958.04, Los Angeles County, California",1462
06037195901,"Census Tract 1959.01, Los Angeles County, California",1594
06037195902,"Census Tract 1959.02, Los Angeles County, California",1654
06037195903,"Census Tract 1959.03, Los Angeles County, California",1482
06037197200,"Census Tract 1972, Los Angeles County, California",1731
06037197300,"Census Tract 1973, Los Angeles County, California",1760
06037197410,"Census Tract 1974.10, Los Angeles County, California",1917
06037197420,"Census Tract 1974.20, Los Angeles County, California",1844
06037197500,"Census Tract 1975, Los Angeles County, California",1609
06037197600,"Census Tract 1976, Los Angeles County, California",1891
06037197700,"Census Tract 1977, Los Angeles County, California",1769
06037199001,"Census Tract 1990.01, Los Angeles County, California",1138
06037199002,"Census Tract 1990.02, Los Angeles County, California",1460
06037199110,"Census Tract 1991.10, Los Angeles County, California",1481
06037199120,"Census Tract 1991.20, Los Angeles County, California",1128
06037199201,"Census Tract 1992.01, Los Angeles County, California",1372
06037199202,"Census Tract 1992.02, Los Angeles County, California",1403
06037199300,"Census Tract 1993, Los Angeles County, California",1280
06037199400,"Census Tract 1994, Los Angeles County, California",1442
06037199700,"Census Tract 1997, Los Angeles County, California",1326
06037199801,"Census Tract 1998.01, Los Angeles County, California",1276
06037199802,"Census Tract 1998.02, Los Angeles County, California",1217
06037199900,"Census Tract 1999, Los Angeles County, California",1046
06037201110,"Census Tract 2011.10, Los Angeles County, California",1589
06037201120,"Census Tract 2011.20, Los Angeles County, California",1436
06037201200,"Census Tract 2012, Los Angeles County, California",1244
06037201301,"Census Tract 2013.01, Los Angeles County, California",1178
06037201302,"Census Tract 2013.02, Los Angeles County, California",2208
06037201401,"Census Tract 2014.01, Los Angeles County, California",1343
06037201402,"Census Tract 2014.02, Los Angeles County, California",1224
06037201501,"Census Tract 2015.01, Los Angeles County, California",1484
06037201503,"Census Tract 2015.03, Los Angeles County, California",1206
06037201504,"Census Tract 2015.04, Los Angeles County, California",1354
06037201601,"Census Tract 2016.01, Los Angeles County, California",1280
06037201602,"Census Tract 2016.02, Los Angeles County, California",1426
06037201700,"Census Tract 2017, Los Angeles County, California",1426
06037203100,"Census Tract 2031, Los Angeles County, California",1138
06037203200,"Census Tract 2032, Los Angeles County, California",1536
06037203300,"Census Tract 2033, Los Angeles County, California",1243
06037203500,"Census Tract 2035, Los Angeles County, California",1167
06037203601,"Census Tract 2036.01, Los Angeles County, California",1304
06037203602,"Census Tract 2036.02, Los Angeles County, California",1421
06037203710,"Census Tract 2037.10, Los Angeles County, California",1288
06037203720,"Census Tract 2037.20, Los Angeles County, California",1220
06037203800,"Census Tract 2038, Los Angeles County, California",1182
06037203900,"Census Tract 2039, Los Angeles County, California",1199
06037204110,"Census Tract 2041.10, Los Angeles County, California",1031
06037204120,"Census Tract 2041.20, Los Angeles County, California",1408
06037204200,"Census Tract 2042, Los Angeles County, California",1093
06037204300,"Census Tract 2043, Los Angeles County, California",1126
06037204410,"Census Tract 2044.10, Los Angeles County, California",1218
06037204420,"Census Tract 2044.20, Los Angeles County, California",1083
06037204600,"Census Tract 2046, Los Angeles County, California",1245
06037204700,"Census Tract 2047, Los Angeles County, California",1227
06037204810,"Census Tract 2048.10, Los Angeles County, California",1306
06037204820,"Census Tract 2048.20, Los Angeles County, California",1519
06037204910,"Census Tract 2049.10, Los Angeles County, California",1103
06037204920,"Census Tract 2049.20, Los Angeles County, California",1111
06037205110,"Census Tract 2051.10, Los Angeles County, California",1450
06037205120,"Census Tract 2051.20, Los Angeles County, California",1134
06037206010,"Census Tract 2060.10, Los Angeles County, California",1282
06037206020,"Census Tract 2060.20, Los Angeles County, California",2575
06037206050,"Census Tract 2060.50, Los Angeles County, California",1035
06037206051,"Census Tract 2060.51, Los Angeles County, California",2377
06037206052,"Census Tract 2060.52, Los Angeles County, California",2756
06037206053,"Census Tract 2060.53, Los Angeles County, California",1125
06037206054,"Census Tract 2060.54, Los Angeles County, California",1387
06037206201,"Census Tract 2062.01, Los Angeles County, California",2343
06037206202,"Census Tract 2062.02, Los Angeles County, California",513
06037206301,"Census Tract 2063.01, Los Angeles County, California",298
06037206302,"Census Tract 2063.02, Los Angeles County, California",263
06037206303,"Census Tract 2063.03, Los Angeles County, California",354
06037207101,"Census Tract 2071.01, Los Angeles County, California",2032
06037207102,"Census Tract 2071.02, Los Angeles County, California",1319
06037207103,"Census Tract 2071.03, Los Angeles County, California",1086
06037207303,"Census Tract 2073.03, Los Angeles County, California",1432
06037207304,"Census Tract 2073.04, Los Angeles County, California",1040
06037207305,"Census Tract 2073.05, Los Angeles County, California",2064
06037207306,"Census Tract 2073.06, Los Angeles County, California",1172
06037207307,"Census Tract 2073.07, Los Angeles County, California",292
06037207308,"Census Tract 2073.08, Los Angeles County, California",2509
06037207400,"Census Tract 2074, Los Angeles County, California",2943
06037207501,"Census Tract 2075.01, Los Angeles County, California",2278
06037207502,"Census Tract 2075.02, Los Angeles County, California",533
06037207711,"Census Tract 2077.11, Los Angeles County, California",2922
06037207712,"Census Tract 2077.12, Los Angeles County, California",2618
06037207901,"Census Tract 2079.01, Los Angeles County, California",2690
06037207902,"Census Tract 2079.02, Los Angeles County, California",2753
06037208001,"Census Tract 2080.01, Los Angeles County, California",2294
06037208002,"Census Tract 2080.02, Los Angeles County, California",1166
06037208301,"Census Tract 2083.01, Los Angeles County, California",1347
06037208302,"Census Tract 2083.02, Los Angeles County, California",1064
06037208401,"Census Tract 2084.01, Los Angeles County, California",1333
06037208402,"Census Tract 2084.02, Los Angeles County, California",1397
06037208501,"Census Tract 2085.01, Los Angeles County, California",1587
06037208502,"Census Tract 2085.02, Los Angeles County, California",1126
06037208610,"Census Tract 2086.10, Los Angeles County, California",1493
06037208620,"Census Tract 2086.20, Los Angeles County, California",1510
06037208710,"Census Tract 2087.10, Los Angeles County, California",1594
06037208720,"Census Tract 2087.20, Los Angeles County, California",1050
06037208801,"Census Tract 2088.01, Los Angeles County, California",1257
